Unnamed: 0,Promotion,Location,Venue,Show Date,Show Name,Attendance,Cagematch URL
858,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2022-02-05,AJPW Excite Series 2022 - Tag 1,467,https://www.cagematch.net/?id=1&nr=335856
859,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2022-03-29,AJPW Dream Power Series 2022 - Tag 5,123,https://www.cagematch.net/?id=1&nr=339731
860,All Japan Pro Wrestling,"Tokorozawa, Saitama, Japan",Tokorozawa Sakura Town Japan Pavilion Hall A,2022-03-27,AJPW Dream Power Series 2022 - Tag 4,279,https://www.cagematch.net/?id=1&nr=339209
861,All Japan Pro Wrestling,"Tokyo, Japan",Ota City General Gymnasium,2022-03-21,AJPW Champions Night 3 ~ 50th Anniversary Tour,"1,319",https://www.cagematch.net/?id=1&nr=338813
862,All Japan Pro Wrestling,"Maebashi, Gunma, Japan",Yamada Green Dome Maebashi,2022-03-13,AJPW Dream Power Series 2022 - Tag 3,350,https://www.cagematch.net/?id=1&nr=339208
863,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-03-12,AJPW Dream Power Series 2022 - Tag 2,296,https://www.cagematch.net/?id=1&nr=338242
864,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2022-03-07,AJPW Dream Power Series 2022 - Tag 1,179,https://www.cagematch.net/?id=1&nr=337902
865,All Japan Pro Wrestling,"Nagoya, Japan",Nagoya International Conference Hall,2022-04-29,AJPW Champion Carnival 2022 - Tag 8,504,https://www.cagematch.net/?id=1&nr=341940
866,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-04-24,AJPW Champion Carnival 2022 - Tag 7,503,https://www.cagematch.net/?id=1&nr=341615
867,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2022-04-23,AJPW Champion Carnival 2022 - Tag 6,138,https://www.cagematch.net/?id=1&nr=341519
868,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2022-04-15,AJPW Champion Carnival 2022 - Tag 5,125,https://www.cagematch.net/?id=1&nr=340618
869,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2022-04-13,AJPW Champion Carnival 2022 - Tag 4,223,https://www.cagematch.net/?id=1&nr=340411
870,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-04-11,AJPW Champion Carnival 2022 - Tag 3,430,https://www.cagematch.net/?id=1&nr=340130
871,All Japan Pro Wrestling,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu,2022-04-10,AJPW Champion Carnival 2022 - Tag 2,420,https://www.cagematch.net/?id=1&nr=340090
872,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2022-04-09,AJPW Champion Carnival 2022 - Tag 1,530,https://www.cagematch.net/?id=1&nr=339974
873,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-05-29,AJPW Super Power Series 2022 - Tag 2,905,https://www.cagematch.net/?id=1&nr=344028
874,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2022-05-25,AJPW Super Power Series 2022 - Tag 1,203,https://www.cagematch.net/?id=1&nr=343735
875,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2022-05-15,AJPW 50th Anniversary Tour Sapporo 2 Days - Tag 2,533,https://www.cagematch.net/?id=1&nr=342913
876,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2022-05-14,AJPW 50th Anniversary Tour Sapporo 2 Days - Tag 1,533,https://www.cagematch.net/?id=1&nr=342911
877,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-05-04,AJPW Champion Carnival 2022 - Tag 9,986,https://www.cagematch.net/?id=1&nr=342285
878,All Japan Pro Wrestling,"Kyoto, Japan",Kyoto KBS Hall,2022-06-26,AJPW Dynamite Series 2022 - Tag 4,431,https://www.cagematch.net/?id=1&nr=345973
879,All Japan Pro Wrestling,"Kurobe, Toyama, Japan",Kurobe City Gymnasium Main Arena,2022-06-25,AJPW Dynamite Series 2022 - Tag 3,853,https://www.cagematch.net/?id=1&nr=345972
880,All Japan Pro Wrestling,"Tokyo, Japan",Ota City General Gymnasium,2022-06-19,AJPW Champions Night 4 ~ 50th Anniversary Tour,"1,398",https://www.cagematch.net/?id=1&nr=345360
881,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-06-12,AJPW Dynamite Series 2022 - Tag 2,999,https://www.cagematch.net/?id=1&nr=344926
882,All Japan Pro Wrestling,"Kawasaki, Kanagawa, Japan",Shinyuri Twenty One Hall,2022-06-06,AJPW Dynamite Series 2022 - Tag 1,211,https://www.cagematch.net/?id=1&nr=344557
883,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2022-07-29,AJPW Summer Action Series 2022 - Tag 5,169,https://www.cagematch.net/?id=1&nr=348170
884,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2022-07-24,AJPW Summer Action Series 2022 - Tag 4,150,https://www.cagematch.net/?id=1&nr=347828
885,All Japan Pro Wrestling,"Osaka, Japan",Osaka Tsurumi Ryokuchi Memorial Park Hanamizuki Hall,2022-07-18,AJPW Summer Action Series 2022 - Tag 3,597,https://www.cagematch.net/?id=1&nr=347385
886,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-07-14,AJPW Summer Action Series 2022 - Tag 2,893,https://www.cagematch.net/?id=1&nr=347130
887,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2022-07-09,AJPW Summer Action Series 2022 - Tag 1,282,https://www.cagematch.net/?id=1&nr=346656
888,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-08-20,AJPW Royal Road Tournament 2022 - Tag 5,820,https://www.cagematch.net/?id=1&nr=349939
889,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2022-08-16,AJPW Royal Road Tournament 2022 - Tag 4,232,https://www.cagematch.net/?id=1&nr=349572
890,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2022-08-14,AJPW Royal Road Tournament 2022 - Tag 3,296,https://www.cagematch.net/?id=1&nr=349453
891,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2022-08-11,AJPW Royal Road Tournament 2022 - Tag 2,417,https://www.cagematch.net/?id=1&nr=349311
892,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-08-07,AJPW Royal Road Tournament 2022 - Tag 1,610,https://www.cagematch.net/?id=1&nr=348996
893,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-09-19,AJPW ManiaX In Korakuen Hall,919,https://www.cagematch.net/?id=1&nr=351898
894,All Japan Pro Wrestling,"Tokyo, Japan",Nippon Budokan,2022-09-18,AJPW All Japan Pro Wrestling 50th Anniversary,"4,780",https://www.cagematch.net/?id=1&nr=351800
895,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2022-09-15,AJPW The Road To Nippon Budokan - Tag 3,265,https://www.cagematch.net/?id=1&nr=351672
896,All Japan Pro Wrestling,"Tottori, Japan",Tottori Prefectural Yonago Industrial Gymnasium Sub Arena,2022-09-11,AJPW The Road To Nippon Budokan - Tag 2,350,https://www.cagematch.net/?id=1&nr=351346
897,All Japan Pro Wrestling,"Mima, Tokushima, Japan",Mima City Park Udatsu Arena,2022-09-10,AJPW The Road To Nippon Budokan - Tag 1,605,https://www.cagematch.net/?id=1&nr=351294
898,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2022-10-30,AJPW Raising An Army Memorial Series 2022 - Tag 3: AJPW Halloween ManiaX,"ca, 300",https://www.cagematch.net/?id=1&nr=354905
899,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2022-10-23,AJPW Raising An Army Memorial Series 2022 - Tag 2,689,https://www.cagematch.net/?id=1&nr=354293
900,All Japan Pro Wrestling,"Sanjo, Niigata, Japan",Sanjo Welfare Hall,2022-10-22,AJPW All Japan Pro Wrestling 50th Anniversary In Sanjo ~ The Soul Of A Champion,"1,018",https://www.cagematch.net/?id=1&nr=354190
901,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-10-02,AJPW Raising An Army Memorial Series 2022 - Tag 1,821,https://www.cagematch.net/?id=1&nr=352766
902,All Japan Pro Wrestling,"Fujisawa, Kanagawa, Japan",Shonan Fujisawa Market Special Ring,2022-11-27,AJPW Real World Tag League 2022 - Tag 6,"ca, 800",https://www.cagematch.net/?id=1&nr=356774
903,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2022-11-23,AJPW Real World Tag League 2022 - Tag 5,477,https://www.cagematch.net/?id=1&nr=356418
904,All Japan Pro Wrestling,"Nasu, Tochigi, Japan",Hotel Epinard Nasu,2022-11-20,AJPW Real World Tag League 2022 - Tag 4,368,https://www.cagematch.net/?id=1&nr=356208
905,All Japan Pro Wrestling,"Kitakami, Iwate, Japan",Sunrec Kitakami,2022-11-19,AJPW Real World Tag League 2022 - Tag 3,456,https://www.cagematch.net/?id=1&nr=356122
906,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2022-11-16,AJPW Real World Tag League 2022 - Tag 2,269,https://www.cagematch.net/?id=1&nr=356017
907,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-11-13,AJPW Real World Tag League 2022 - Tag 1,794,https://www.cagematch.net/?id=1&nr=355670
908,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-12-25,AJPW XMas Maniax,"1,296",https://www.cagematch.net/?id=1&nr=358404
909,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2022-12-21,AJPW Xmas EVE 4,286,https://www.cagematch.net/?id=1&nr=358239
910,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-12-07,AJPW Real World Tag League 2022 - Tag 8,801,https://www.cagematch.net/?id=1&nr=357398
911,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2022-12-04,AJPW Real World Tag League 2022 - Tag 7,707,https://www.cagematch.net/?id=1&nr=357211
912,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-01-22,AJPW New Year Giant Series 2023 - Tag 5,504,https://www.cagematch.net/?id=1&nr=360239
913,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2023-01-15,AJPW New Year Giant Series 2023 - Tag 4,158,https://www.cagematch.net/?id=1&nr=360267
914,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2023-01-11,AJPW New Year Giant Series 2023 - Tag 3,258,https://www.cagematch.net/?id=1&nr=359628
915,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-01-03,AJPW New Year Giant Series 2023 - Tag 2,"1,041",https://www.cagematch.net/?id=1&nr=359037
916,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-01-02,AJPW New Year Giant Series 2023 - Tag 1,"1,055",https://www.cagematch.net/?id=1&nr=358974
917,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-02-27,AJPW Excite Series 2023 - Tag 4,171,https://www.cagematch.net/?id=1&nr=362325
918,All Japan Pro Wrestling,"Maebashi, Gunma, Japan",Japan Toter Green Dome Maebashi Sub Arena,2023-02-26,AJPW Excite Series 2023 - Tag 3,658,https://www.cagematch.net/?id=1&nr=362324
919,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-02-19,AJPW Excite Series 2023 - Tag 2: Pro-Wrestling Day MANIAx,"1,405",https://www.cagematch.net/?id=1&nr=361909
920,All Japan Pro Wrestling,"Hachioji, Tokyo, Japan",Esforta Arena Hachioji Subarena,2023-02-04,AJPW Excite Series 2023 - Tag 1: Excite MANIAx,"1,398",https://www.cagematch.net/?id=1&nr=360875
921,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-03-26,AJPW Dream Power Series 2023 - Tag 4,240,https://www.cagematch.net/?id=1&nr=363633
922,All Japan Pro Wrestling,"Tokyo, Japan",Ota City General Gymnasium,2023-03-21,AJPW Dream Power Series 2023 - Tag 3,"1,776",https://www.cagematch.net/?id=1&nr=363457
923,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-03-18,AJPW Dream Power Series 2023 - Tag 2,713,https://www.cagematch.net/?id=1&nr=363231
924,All Japan Pro Wrestling,"Tokyo, Japan",Shinjuku FACE,2023-03-14,AJPW Dream Power Series 2023 - Tag 1,529,https://www.cagematch.net/?id=1&nr=363065
925,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2023-04-30,AJPW Champion Carnival 2023 - Tag 8,814,https://www.cagematch.net/?id=1&nr=366285
926,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-04-25,AJPW Champion Carnival 2023 - Tag 7,753,https://www.cagematch.net/?id=1&nr=365980
927,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Dream Messe Miyagi West Building Hall,2023-04-23,AJPW Champion Carnival 2022 - Tag 6,419,https://www.cagematch.net/?id=1&nr=365848
928,All Japan Pro Wrestling,"Niigata, Japan",Nishikawa Multipurpose Hall,2023-04-22,AJPW Champion Carnival 2023 - Tag 5,496,https://www.cagematch.net/?id=1&nr=365735
929,All Japan Pro Wrestling,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu,2023-04-16,AJPW Champion Carnival 2023 - Tag 4,479,https://www.cagematch.net/?id=1&nr=365443
930,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2023-04-15,AJPW Champion Carnival 2023 - Tag 3,935,https://www.cagematch.net/?id=1&nr=365240
931,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2023-04-10,AJPW Champion Carnival 2023 - Tag 2,312,https://www.cagematch.net/?id=1&nr=364847
932,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-04-08,AJPW Champion Carnival 2023 - Tag 1,634,https://www.cagematch.net/?id=1&nr=364643
933,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-05-29,AJPW Super Power Series 2023 - Tag 4,834,https://www.cagematch.net/?id=1&nr=367946
934,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-05-18,AJPW Super Power Series 2023 - Tag 3,275,https://www.cagematch.net/?id=1&nr=367314
935,All Japan Pro Wrestling,"Matsumoto, Nagano, Japan",Kissei Bunka Hall Middle Hall,2023-05-14,AJPW Super Power Series 2023 - Tag 2,619,https://www.cagematch.net/?id=1&nr=367154
936,All Japan Pro Wrestling,"Toyama, Japan",Wohlfahrt Toyama,2023-05-13,AJPW Super Power Series 2023 - Tag 1,439,https://www.cagematch.net/?id=1&nr=367044
937,All Japan Pro Wrestling,"Tokyo, Japan",Ota City General Gymnasium,2023-05-07,AJPW Champion Carnival 2023 - Tag 10,"2,437",https://www.cagematch.net/?id=1&nr=366691
938,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-05-04,AJPW Champion Carnival 2023 - Tag 9,832,https://www.cagematch.net/?id=1&nr=366548
939,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-06-26,AJPW Dynamite Series 2023 - Tag 4,Attendance not available.,https://www.cagematch.net/?id=1&nr=369550
940,All Japan Pro Wrestling,"Tokyo, Japan",Ota City General Gymnasium,2023-06-17,AJPW Dynamite Series 2023 - Tag 3: New Age MANIAx,"1,966",https://www.cagematch.net/?id=1&nr=369028
941,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-06-15,AJPW Dynamite Series 2023 - Tag 2,984,https://www.cagematch.net/?id=1&nr=369002
942,All Japan Pro Wrestling,"Koriyama, Fukushima, Japan",Big Palette Fukushima,2023-06-11,AJPW Dynamite Series 2023 - Tag 1,637,https://www.cagematch.net/?id=1&nr=368762
943,New Japan Pro Wrestling,"Tokyo, Japan",Ryogoku Kokugikan,2023-06-09,NJPW/AJPW/NOAH All Together Again,"6,569",https://www.cagematch.net/?id=1&nr=365056
944,All Japan Pro Wrestling,"Tokyo, Japan",Sun Machida-Asahi Gymnasium,2023-06-03,"AJPW Charity Machida Event ~Back To Origin 51st Anniversary Thank You, King's Soul~",810,https://www.cagematch.net/?id=1&nr=368254
945,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2023-07-23,AJPW Summer Action Series 2023 - Tag 3,920,https://www.cagematch.net/?id=1&nr=371686
946,All Japan Pro Wrestling,"Matsue, Shimane, Japan",Kunibiki Messe Exhibition Hall,2023-07-22,AJPW Summer Action Series 2023 - Tag 2,937,https://www.cagematch.net/?id=1&nr=371489
947,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-07-16,AJPW Summer Action Series 2023 - Tag 1,324,https://www.cagematch.net/?id=1&nr=371101
948,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-07-02,AJPW Dynamite Series 2023 - Tag 5,"1,047",https://www.cagematch.net/?id=1&nr=369899
949,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2023-08-27,AJPW Royal Road Tournament 2023 - Tag 4,921,https://www.cagematch.net/?id=1&nr=374441
950,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-08-22,AJPW Royal Road Tournament 2023 - Tag 3,325,https://www.cagematch.net/?id=1&nr=374136
951,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-08-21,AJPW Royal Road Tournament 2023 - Tag 2,322,https://www.cagematch.net/?id=1&nr=374135
952,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-08-19,AJPW Royal Road Tournament 2023 - Tag 1,936,https://www.cagematch.net/?id=1&nr=373852
953,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2023-08-12,AJPW Summer Action Series 2023 - Tag 5,327,https://www.cagematch.net/?id=1&nr=373712
954,All Japan Pro Wrestling,"Chiba, Japan",Makuhari Messe International Exhibition Hall 7,2023-08-06,AJPW Summer Action Series 2023 - Tag 4,"1,038",https://www.cagematch.net/?id=1&nr=372700
955,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-09-23,AJPW Giant Series 2023 - Tag 5,"1,161",https://www.cagematch.net/?id=1&nr=376514
956,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",BRANCH Yokohama Southern Market Seaside Plaza Special Ring,2023-09-17,AJPW Market de Pro Wrestling Yokohama Nanbu Market,Attendance not available.,https://www.cagematch.net/?id=1&nr=376142
957,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-09-14,AJPW Giant Series 2023 - Tag 4,320,https://www.cagematch.net/?id=1&nr=375817
958,All Japan Pro Wrestling,"Tokyo, Japan",Yoyogi National Gymnasium #2,2023-09-08,AJPW Giant Series 2023 - Tag 3,"1,675",https://www.cagematch.net/?id=1&nr=375412
959,All Japan Pro Wrestling,"Nagaoka, Niigata, Japan",Aore Nagaoka,2023-09-03,AJPW Giant Series 2023 - Tag 2,"1,560",https://www.cagematch.net/?id=1&nr=375019
960,All Japan Pro Wrestling,"Karuizawa, Nagano, Japan",Karuizawa Kazakoshi Park Gymnasium,2023-09-02,AJPW Giant Series 2023 - Tag 1,398,https://www.cagematch.net/?id=1&nr=374878
961,All Japan Pro Wrestling,"Imakane, Hokkaido, Japan",Imakane Town General Gymnasium,2023-10-31,AJPW Giant Series 2023 ~ Hokkaido Edition - Tag 1,618,https://www.cagematch.net/?id=1&nr=379019
962,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-10-21,AJPW Raising An Army Memorial Series 2023 - Tag 4,"1,340",https://www.cagematch.net/?id=1&nr=378374
963,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-10-12,AJPW Raising An Army Memorial Series 2023 - Tag 3,266,https://www.cagematch.net/?id=1&nr=377808
964,All Japan Pro Wrestling,"Kakuda, Miyagi, Japan",Kakuda City General Gymnasium,2023-10-09,AJPW Raising An Army Memorial Series 2023 - Tag 2,"1,687",https://www.cagematch.net/?id=1&nr=377605
965,All Japan Pro Wrestling,"Yamanobe, Yamagata, Japan",Spark Yamabe,2023-10-08,AJPW Raising An Army Memorial Series 2023 - Tag 1,333,https://www.cagematch.net/?id=1&nr=377547
966,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-10-05,AJPW New Chronicle-Z ~ Jump Over,332,https://www.cagematch.net/?id=1&nr=377355
967,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-11-29,AJPW Real World Tag League 2023 - Tag 7,"1,039",https://www.cagematch.net/?id=1&nr=381207
968,All Japan Pro Wrestling,"Fujisawa, Kanagawa, Japan",Shonan Fujisawa Market Special Ring,2023-11-26,AJPW Real World Tag League 2023 - Tag 6,815,https://www.cagematch.net/?id=1&nr=380860
969,All Japan Pro Wrestling,"Numazu, Shizuoka, Japan",Kira Messe Numazu,2023-11-23,AJPW Real World Tag League 2023 - Tag 5,590,https://www.cagematch.net/?id=1&nr=380659
970,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-11-21,AJPW Real World Tag League 2023 - Tag 4,335,https://www.cagematch.net/?id=1&nr=380429
971,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2023-11-19,AJPW Real World Tag League 2023 - Tag 3,733,https://www.cagematch.net/?id=1&nr=380304
972,All Japan Pro Wrestling,"Tokorozawa, Saitama, Japan",Tokorozawa Citizen Gymnasium Sub Arena,2023-11-15,AJPW Real World Tag League 2023 - Tag 2,560,https://www.cagematch.net/?id=1&nr=380047
973,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-11-12,AJPW Real World Tag League 2023 - Tag 1,"1,320",https://www.cagematch.net/?id=1&nr=379763
974,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2023-11-05,AJPW Giant Series 2023 ~ Hokkaido Edition - Tag 6 (Day Show),596,https://www.cagematch.net/?id=1&nr=379369
975,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2023-11-05,AJPW Giant Series 2023 ~ Hokkaido Edition - Tag 6 (Evening Show),797,https://www.cagematch.net/?id=1&nr=379370
976,All Japan Pro Wrestling,"Iwamizawa, Hokkaido, Japan",Iwamizawa City Event Hall Red Brick,2023-11-04,AJPW Giant Series 2023 ~ Hokkaido Edition - Tag 5,545,https://www.cagematch.net/?id=1&nr=379258
977,All Japan Pro Wrestling,"Asahikawa, Hokkaido, Japan",Asahikawa Local Industry Promotion Center,2023-11-02,AJPW Giant Series 2023 ~ Hokkaido Edition - Tag 3,388,https://www.cagematch.net/?id=1&nr=379106
978,All Japan Pro Wrestling,"Yotsuba, Hokkaido, Japan",Yotsuba Arena Tokachi Sub Arena,2023-11-01,AJPW Giant Series 2023 ~ Hokkaido Edition - Tag 2,428,https://www.cagematch.net/?id=1&nr=379047
979,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-12-21,AJPW New Age Chronicle-Z2,335,https://www.cagematch.net/?id=1&nr=383267
980,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-12-06,AJPW Real World Tag League 2023 - Tag 10,"1,443",https://www.cagematch.net/?id=1&nr=381906
981,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2023-12-03,AJPW Real World Tag League 2023 - Tag 9,914,https://www.cagematch.net/?id=1&nr=381555
982,All Japan Pro Wrestling,"Matsuyama, Ehime, Japan",Item Ehime,2023-12-02,AJPW Real World Tag League 2023 - Tag 8,520,https://www.cagematch.net/?id=1&nr=381465
