Unnamed: 0,Promotion,Location,Venue,Show Date,Show Name,Attendance,Cagematch URL
489,Dragongate Japan Pro-Wrestling,"Tokyo, Japan",Korakuen Hall,2023-07-07,DG King Of Gate 2023 - Tag 1,"1,189",https://www.cagematch.net/?id=1&nr=370240
490,Dragongate Japan Pro-Wrestling,"Kobe, Hyogo, Japan",Kobe World Hall,2023-07-02,DG Kobe Pro-Wrestling Festival 2023,"5,150",https://www.cagematch.net/?id=1&nr=369678
491,Dragongate Japan Pro-Wrestling,"Kobe, Hyogo, Japan",Kobe Geijutsu Cente,2023-07-01,DG Rainbow Gate 2023 - Tag 13,Attendance not available.,https://www.cagematch.net/?id=1&nr=369849
492,Dragongate Japan Pro-Wrestling,"Okazaki, Aichi, Japan",Okazaki City Tatsumioka Hall,2023-08-31,DG The Gate Of Adventure 2023 - Tag 9,348,https://www.cagematch.net/?id=1&nr=374756
493,Dragongate Japan Pro-Wrestling,"Nara, Japan",Nara Centennial Hall,2023-08-27,DG The Gate Of Adventure 2023 - Tag 8,535,https://www.cagematch.net/?id=1&nr=374454
494,Dragongate Japan Pro-Wrestling,"Kobe, Hyogo, Japan",Kobe Sambo Hall,2023-08-26,DG Dragongate Summer Festival 2023,484,https://www.cagematch.net/?id=1&nr=374453
495,Dragongate Japan Pro-Wrestling,"Tokyo, Japan",Ota City General Gymnasium,2023-08-20,DG Dangerous Gate 2023,"1,898",https://www.cagematch.net/?id=1&nr=373900
496,Dragongate Japan Pro-Wrestling,"Nagano, Japan",Nagano Arcs,2023-08-19,DG The Gate Of Adventure 2023 - Tag 7,325,https://www.cagematch.net/?id=1&nr=373850
497,Dragongate Japan Pro-Wrestling,"Fukuoka, Japan",Acros Fukuoka,2023-08-13,DG The Gate Of Adventure 2023 - Tag 6 (Day Show),Attendance not available.,https://www.cagematch.net/?id=1&nr=373301
498,Dragongate Japan Pro-Wrestling,"Fukuoka, Japan",Acros Fukuoka,2023-08-13,DG The Gate Of Adventure 2023 - Tag 6 (Evening Show),Attendance not available.,https://www.cagematch.net/?id=1&nr=373302
499,Dragongate Japan Pro-Wrestling,"Arao, Kumamoto, Japan",Arao Bunka Center,2023-08-12, DG The Gate Of Adventure 2023 - Tag 5: Genki Horiguchi 25th Anniversary Exciting Battle,"ca, 400",https://www.cagematch.net/?id=1&nr=373257
500,Dragongate Japan Pro-Wrestling,"Kami-Amakusa, Kumamoto, Japan",Oyano General Gymnasium,2023-08-11,DG The Gate Of Adventure 2023 - Tag 4: Genki Horiguchi 25th Anniversary Exciting Battle,349,https://www.cagematch.net/?id=1&nr=373154
501,Dragongate Japan Pro-Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2023-08-06,DG The Gate Of Adventure 2023 - Tag 3,"1,068",https://www.cagematch.net/?id=1&nr=372674
502,Dragongate Japan Pro-Wrestling,"Fukuyama, Hiroshima, Japan",Fukuyama Industrial Exchange Center Big Rose,2023-08-05,DG The Gate Of Adventure 2023 - Tag 2,338,https://www.cagematch.net/?id=1&nr=372631
503,Dragongate Japan Pro-Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2023-08-04,DG The Gate Of Adventure 2023 - Tag 1,328,https://www.cagematch.net/?id=1&nr=372617
504,Dragongate Japan Pro-Wrestling,"Tokyo, Japan",Korakuen Hall,2023-08-03,DG King Of Gate 2023 - Tag 12,"1,258",https://www.cagematch.net/?id=1&nr=372525
505,Dragongate Japan Pro-Wrestling,"Kobe, Hyogo, Japan",Kobe Sambo Hall,2023-09-30,DG Storm Gate 2023 - Tag 13,465,https://www.cagematch.net/?id=1&nr=377023
506,Dragongate Japan Pro-Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2023-09-24,DG Storm Gate 2023 - Tag 12,806,https://www.cagematch.net/?id=1&nr=376628
507,Dragongate Japan Pro-Wrestling,"Tateyama, Toyama, Japan",Super Center Shimaya Tateyama Store Special Ring,2023-09-24,DG Shimaya Autumn Festival Pro Wrestling Festival 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=376797
508,Dragongate Japan Pro-Wrestling,"Tajimi, Gifu, Japan",Tajimi Industrial Culture Center,2023-09-23,DG Storm Gate 2023 - Tag 11,589,https://www.cagematch.net/?id=1&nr=376513
509,Dragongate Japan Pro-Wrestling,"Fukui, Japan",Fukui Prefectural Industrial Hall Building 1,2023-09-20,DG Storm Gate 2023 - Tag 10,256,https://www.cagematch.net/?id=1&nr=376270
510,Dragongate Japan Pro-Wrestling,"Tottori, Japan",Tottori Industrial Gymnasium,2023-09-19,DG Storm Gate 2023 - Tag 9,308,https://www.cagematch.net/?id=1&nr=376214
511,Dragongate Japan Pro-Wrestling,"Takamatsu, Kagawa, Japan",Takamatsu Symbol Tower 1st Floor Exhibition Hall,2023-09-18,DG Storm Gate 2023 - Tag 8,264,https://www.cagematch.net/?id=1&nr=376129
512,Dragongate Japan Pro-Wrestling,"Kurashiki, Okayama, Japan",Hotel Cent Inn Kurashiki,2023-09-17,DG Storm Gate 2023 - Tag 7,258,https://www.cagematch.net/?id=1&nr=376009
513,Dragongate Japan Pro-Wrestling,"Kyoto, Japan",KBS Hall,2023-09-16,DG Storm Gate 2023 - Tag 6,435,https://www.cagematch.net/?id=1&nr=375951
514,Dragongate Japan Pro-Wrestling,"Ichinoseki, Iwate, Japan",Ichinoseki City General Gymnasium U Dome,2023-09-10,DG Storm Gate 2023 - Tag 5,424,https://www.cagematch.net/?id=1&nr=375500
515,Dragongate Japan Pro-Wrestling,"Yamagata, Japan",Hills Sunpia Yamagata,2023-09-09,DG Storm Gate 2023 - Tag 4,358,https://www.cagematch.net/?id=1&nr=375452
516,Dragongate Japan Pro-Wrestling,"Tokyo, Japan",Korakuen Hall,2023-09-07,DG Storm Gate 2023 - Tag 3,"1,320",https://www.cagematch.net/?id=1&nr=375311
517,Dragongate Japan Pro-Wrestling,"Himeji, Hyogo, Japan",Arcrea Himeji,2023-09-03,DG Storm Gate 2023 - Tag 2,"ca, 360",https://www.cagematch.net/?id=1&nr=375051
518,Dragongate Japan Pro-Wrestling,"Tsuruga, Fukui, Japan",Kirameki Minato Hall,2023-09-02,DG Storm Gate 2023 - Tag 1,296,https://www.cagematch.net/?id=1&nr=374891
519,Dragongate Japan Pro-Wrestling,"Hiroshima, Japan",Hiroshima Prefectural Industrial Exhibition Hall,2023-10-29,DG The Gate Of Victory 2023 - Tag 13,478,https://www.cagematch.net/?id=1&nr=378866
520,Dragongate Japan Pro-Wrestling,"Akaiwa, Okayama, Japan",Sanyo Fureai Park General Gymnasium,2023-10-28,DG The Gate Of Victory 2023 - Tag 12,228,https://www.cagematch.net/?id=1&nr=378812
521,Dragongate Japan Pro-Wrestling,"Kakamigahara, Gifu, Japan",Home Center Valor Kakamigahara Central Store 2nd Floor Parking Lot Special Ring,2023-10-28,DG Home Center Valor Kakamigahara Event Pro Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=378813
522,Dragongate Japan Pro-Wrestling,"Nanao, Ishikawa, Japan",Nanao City Shiroyama Gymnasium,2023-10-26,DG The Gate Of Victory 2023 - Tag 11,398,https://www.cagematch.net/?id=1&nr=378701
523,Dragongate Japan Pro-Wrestling,"Oro, Kagoshima, Japan",Oro City Hall,2023-10-23,DG The Gate Of Victory 2023 - Tag 10,"ca, 350",https://www.cagematch.net/?id=1&nr=378548
524,Dragongate Japan Pro-Wrestling,"Fukuoka, Japan",Acros Fukuoka,2023-10-22,DG The Gate Of Victory 2023 - Tag 9 (Day Show),541,https://www.cagematch.net/?id=1&nr=378464
525,Dragongate Japan Pro-Wrestling,"Fukuoka, Japan",Acros Fukuoka,2023-10-22,DG The Gate Of Victory 2023 - Tag 9 (Evening Show),624,https://www.cagematch.net/?id=1&nr=378465
526,Dragongate Japan Pro-Wrestling,"Okayama, Japan",DCM Okayama Store Front Parking Lot Special Ring,2023-10-21,DG Autumn Campaign In DCM Okayama Store,Attendance not available.,https://www.cagematch.net/?id=1&nr=378376
527,Dragongate Japan Pro-Wrestling,"Ukiha, Fukuoka, Japan",Ukiha Arena,2023-10-21,DG The Gate Of Victory 2023 - Tag 8,475,https://www.cagematch.net/?id=1&nr=378463
528,Dragongate Japan Pro-Wrestling,"Mitoyo, Kagawa, Japan",REC Shikoku Factory Special Ring,2023-10-20,DG We Are Back! Shikoku Factory Pro Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=378375
529,Dragongate Japan Pro-Wrestling,"Kobe, Hyogo, Japan",Kobe Geijutsu Center,2023-10-15,DG The Gate Of Victory 2023 - Tag 7,468,https://www.cagematch.net/?id=1&nr=378003
530,Dragongate Japan Pro-Wrestling,"Kobe, Hyogo, Japan",Kobe Geijutsu Center,2023-10-14,DG The Gate Of Victory 2023 - Tag 6,418,https://www.cagematch.net/?id=1&nr=377878
531,Dragongate Japan Pro-Wrestling,"Sendai, Miyagi, Japan",Sendai Sun Festa,2023-10-09,DG The Gate Of Origin 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=377607
532,Dragongate Japan Pro-Wrestling,"Isanuma, Kawagoe, Japan",Espoir Isanuma,2023-10-08,DG The Gate Of Victory 2023 - Tag 5,Attendance not available.,https://www.cagematch.net/?id=1&nr=377548
533,Dragongate Japan Pro-Wrestling,"Yokosuka, Kanagawa, Japan",Mercure Hotel Yokosuka,2023-10-07,DG The Gate Of Victory 2023 - Tag 4,Attendance not available.,https://www.cagematch.net/?id=1&nr=377430
534,Dragongate Japan Pro-Wrestling,"Tokyo, Japan",Korakuen Hall,2023-10-06,DG The Gate Of Victory 2023 - Tag 3,"1,296",https://www.cagematch.net/?id=1&nr=377429
535,Dragongate Japan Pro-Wrestling,"Tokyo, Japan",Shinjuku FACE,2023-10-05,DG/Masaaki Mochizuki Produce Buyuden Rei ~ Zero ~ Vol. 3,328,https://www.cagematch.net/?id=1&nr=377354
536,Dragongate Japan Pro-Wrestling,"Yonago, Tottori, Japan",Yonago Convention Center,2023-10-02,DG The Gate Of Victory 2023 - Tag 2,385,https://www.cagematch.net/?id=1&nr=377185
537,Dragongate Japan Pro-Wrestling,"Yokkaichi, Mie Japan",Yokkaichi Kusuryokuchi Gymnasium,2023-10-01,DG The Gate Of Victory 2023 - Tag 1,385,https://www.cagematch.net/?id=1&nr=377097
538,Dragongate Japan Pro-Wrestling,"Fukuoka, Japan",Jibasan Kurume,2023-11-26,DG The Gate Of Evolution 2023 - Tag 10,334,https://www.cagematch.net/?id=1&nr=380980
539,Dragongate Japan Pro-Wrestling,"Iizuka, Fukuoka, Japan",Iizuka City Honami Gymnasium,2023-11-25,DG The Gate Of Evolution 2023 - Tag 9: Kaito Nagano Homecoming,314,https://www.cagematch.net/?id=1&nr=382169
540,Dragongate Japan Pro-Wrestling,"Shimonoseki, Yamguchi, Japan",Kaikyo Messe Shimonoseki,2023-11-24,DG The Gate Of Evolution 2023 - Tag 8,268,https://www.cagematch.net/?id=1&nr=380775
541,Dragongate Japan Pro-Wrestling,"Kumamoto, Japan",Kumamoto Castle Hall Civic Hall,2023-11-23,DG The Gate Of Evolution 2023 - Tag 7: Genki Horiguchi 25th Anniversary Exciting Battle,551,https://www.cagematch.net/?id=1&nr=380637
542,Dragongate Japan Pro-Wrestling,"Sasebo, Nagasaki, Japan",Sasebo Sports Bunka Center,2023-11-22,DG The Gate Of Evolution 2023 - Tag 6,448,https://www.cagematch.net/?id=1&nr=380512
543,Dragongate Japan Pro-Wrestling,"Nagasaki, Japan",Nagasaki Peace Hall,2023-11-21,DG The Gate Of Evolution 2023 - Tag 5,306,https://www.cagematch.net/?id=1&nr=380491
544,Dragongate Japan Pro-Wrestling,"Naha, Okinawa, Japan",Naha Bunka Tenbuskan,2023-11-19,DG Menso-re Gate 2023 - Tag 2,246,https://www.cagematch.net/?id=1&nr=380418
545,Dragongate Japan Pro-Wrestling,"Naha, Okinawa, Japan",Naha Bunka Tenbuskan,2023-11-18,DG Menso-re Gate 2023 - Tag 1,224,https://www.cagematch.net/?id=1&nr=380210
546,Dragongate Japan Pro-Wrestling,"Yokkaichi, Mie Japan",Yokkaichi Velodrome,2023-11-12,DG Special Match In Yokkaichi Velodrome,Attendance not available.,https://www.cagematch.net/?id=1&nr=379765
547,Dragongate Japan Pro-Wrestling,"Matsuyama, Ehime, Japan",Matsuyama City General Community Center,2023-11-11,DG The Gate Of Evolution 2023 - Tag 4,251,https://www.cagematch.net/?id=1&nr=379704
548,Dragongate Japan Pro-Wrestling,"Tokyo, Japan",Korakuen Hall,2023-11-09,DG The Gate Of Evolution 2023 - Tag 3,"1,356",https://www.cagematch.net/?id=1&nr=379590
549,Dragongate Japan Pro-Wrestling,"Osaka, Japan",EDION Arena Osaka,2023-11-05,DG The Gate Of Destiny 2023,"2,408",https://www.cagematch.net/?id=1&nr=379381
550,Dragongate Japan Pro-Wrestling,"Kobe, Hyogo, Japan",Kobe Sambo Hall,2023-11-04,DG The Gate Of Evolution 2023 - Tag 2,368,https://www.cagematch.net/?id=1&nr=379256
551,Dragongate Japan Pro-Wrestling,"Takaoka, Toyama, Japan",Takaoka Ecour,2023-11-03,DG The Gate Of Evolution 2023 - Tag 1,280,https://www.cagematch.net/?id=1&nr=379174
552,Dragongate Japan Pro-Wrestling,"Kobe, Hyogo, Japan",Kobe Sambo Hall,2023-12-26,DG Fantastic Gate 2023 - Tag 12,726,https://www.cagematch.net/?id=1&nr=383749
553,Dragongate Japan Pro-Wrestling,"Fukuoka, Japan",Fukuoka Kokusai Center,2023-12-24,DG Final Gate 2023,"2,286",https://www.cagematch.net/?id=1&nr=383564
554,Dragongate Japan Pro-Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2023-12-20,DG Fantastic Gate 2023 - Tag 11,358,https://www.cagematch.net/?id=1&nr=383208
555,Dragongate Japan Pro-Wrestling,"Tokyo, Japan",Korakuen Hall,2023-12-19,DG Fantastic Gate 2023 - Tag 10,"1,343",https://www.cagematch.net/?id=1&nr=383128
556,Dragongate Japan Pro-Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2023-12-17,DG Fantastic Gate 2023 - Tag 9,"1,386",https://www.cagematch.net/?id=1&nr=383025
557,Dragongate Japan Pro-Wrestling,"Fukuyama, Hiroshima, Japan",Hiroshima Prefectural Industrial Exhibition Hall Big Rose,2023-12-16,DG Fantastic Gate 2023 - Tag 8,408,https://www.cagematch.net/?id=1&nr=382888
558,Dragongate Japan Pro-Wrestling,"Kyoto, Japan",KBS Hall,2023-12-10,DG Fantastic Gate 2023 - Tag 7,445,https://www.cagematch.net/?id=1&nr=382277
559,Dragongate Japan Pro-Wrestling,"Shonan, Yamaguchi, Japan",Shinnanyo Fureai Center,2023-12-09,DG Fantastic Gate 2023 - Tag 6,345,https://www.cagematch.net/?id=1&nr=382170
560,Dragongate Japan Pro-Wrestling,"Kasukabe, Saitama, Japan",Fureai Cube Kasukabe,2023-12-06,DG Fantastic Gate 2023 - Tag 5,305,https://www.cagematch.net/?id=1&nr=381964
561,Dragongate Japan Pro-Wrestling,"Tokyo, Japan",Korakuen Hall,2023-12-05,DG Fantastic Gate 2023 - Tag 4,"1,399",https://www.cagematch.net/?id=1&nr=381782
562,Dragongate Japan Pro-Wrestling,"Sapporo, Hokkaido, Japan",Sapporo ii-one Stadium,2023-12-03,DG Fantastic Gate 2023 - Tag 3: BxB Hulk & Kzy Homecoming,458,https://www.cagematch.net/?id=1&nr=381552
563,Dragongate Japan Pro-Wrestling,"Sapporo, Hokkaido, Japan",Sapporo ii-one Stadium,2023-12-02,DG Fantastic Gate 2023 - Tag 2: BxB Hulk & Kzy Homecoming,416,https://www.cagematch.net/?id=1&nr=381490
564,Dragongate Japan Pro-Wrestling,"Sapporo, Hokkaido, Japan",Sapporo ii-one Stadium,2023-12-01,DG Fantastic Gate 2023 - Tag 1: BxB Hulk & Kzy Homecoming,351,https://www.cagematch.net/?id=1&nr=381349
565,GLEAT,"Tokyo, Japan",Shinjuku FACE,2023-01-18,GLEAT G PROWRESTLING Ver. 42  ~ Origin,295,https://www.cagematch.net/?id=1&nr=360054
566,GLEAT,"Osaka, Japan",EDION Arena Osaka #2,2023-01-08,GLEAT Ver. 5,502,https://www.cagematch.net/?id=1&nr=359440
567,GLEAT,"Nagoya, Aichi, Japan",Naka Sports Center 2nd Stadium,2023-02-23,GLEAT G PROWRESTLING Ver. 45  ~ Origin,295,https://www.cagematch.net/?id=1&nr=362149
568,GLEAT,"Tokyo, Japan",Shinjuku FACE,2023-02-15,GLEAT G PROWRESTLING Ver. 44,385,https://www.cagematch.net/?id=1&nr=361633
569,GLEAT,"Osaka, Japan",Azalea Taisho,2023-02-12,GLEAT G PROWRESTLING Ver. 43  ~ Origin,188,https://www.cagematch.net/?id=1&nr=361415
570,GLEAT,"Osaka, Japan",Gorilla Hall Osaka,2023-03-21,GLEAT G PROWRESTLING Ver. 47,372,https://www.cagematch.net/?id=1&nr=363412
571,GLEAT,"Tokyo, Japan",Shinjuku FACE,2023-03-15,GLEAT G PROWRESTLING Ver. 46 ~ Origin,303,https://www.cagematch.net/?id=1&nr=363126
572,GLEAT,"Tokyo, Japan",Shinjuku FACE,2023-03-07,GLEAT LIDET UWF Ver. 3,214,https://www.cagematch.net/?id=1&nr=362739
573,GLEAT,"Osaka, Japan",Azalea Taisho Hall,2023-04-23,GLEAT G PROWRESTLING Ver. 50,188,https://www.cagematch.net/?id=1&nr=374823
574,GLEAT,"Tokyo, Japan",Shin-Kiba 1st RING,2023-04-16,GLEAT Black Generation International Produce ~ Puro Negro,217,https://www.cagematch.net/?id=1&nr=365388
575,GLEAT,"Tokyo, Japan",Korakuen Hall,2023-04-12,GLEAT G PROWRESTLING Ver. 49 ~ Invader,707,https://www.cagematch.net/?id=1&nr=365055
576,GLEAT,"Naha, Okinawa, Japan",Naha Bunka Tenbuskan,2023-04-02,GLEAT G PROWRESTLING Ver. 48,115,https://www.cagematch.net/?id=1&nr=364070
577,GLEAT,"Osaka, Japan",Umeda Sky Building Stella Hall,2023-05-21,GLEAT G PROWRESTLING Ver. 53,233,https://www.cagematch.net/?id=1&nr=367556
578,GLEAT,"Sapporo, Hokkaido, Japan",Sapporo ii-one Stadium,2023-05-14,GLEAT G PROWRESTLING Ver. 52,278,https://www.cagematch.net/?id=1&nr=367167
579,GLEAT,"Tokyo, Japan",Shinjuku FACE,2023-05-06,GLEAT G PROWRESTLING Ver. 51,319,https://www.cagematch.net/?id=1&nr=366712
580,GLEAT,"Fukuoka, Japan",Fukuoka Nishitetsu Hall,2023-06-24,GLEAT G PROWRESTLING Ver. 55 ~ Just Before The TDCH,311,https://www.cagematch.net/?id=1&nr=369463
581,GLEAT,"Osaka, Japan",Umeda Sky Building Stella Hall,2023-06-17,GLEAT G PROWRESTLING Ver. 54 ~ Just Before The TDCH,247,https://www.cagematch.net/?id=1&nr=369117
582,GLEAT,"Tokyo, Japan",Korakuen Hall,2023-06-07,GLEAT Ver. EX Face-Off ~ Access 2 TDCH 2023,732,https://www.cagematch.net/?id=1&nr=368501
583,GLEAT,"Osaka, Japan",Umeda Sky Building Stella Hall,2023-07-16,GLEAT G PROWRESTLING Ver. 56,244,https://www.cagematch.net/?id=1&nr=371020
584,GLEAT,"Tokyo, Japan",Tokyo Dome City Hall,2023-07-01,GLEAT Ver. 6 ~ 2nd Anniversary,"1,279",https://www.cagematch.net/?id=1&nr=369852
585,GLEAT,"Tokyo, Japan",Korakuen Hall,2023-08-23,GLEAT Ver. & GLEAT X All Japan Pro Wrestling ~ Life Is A Challenge,692,https://www.cagematch.net/?id=1&nr=374262
586,GLEAT,"Osaka, Japan",Umeda Sky Building Stella Hall,2023-08-13,GLEAT G PROWRESTLING Ver. 57,197,https://www.cagematch.net/?id=1&nr=373428
587,GLEAT,"Tokyo, Japan",Ryogoku Kokugikan,2023-08-04,GLEAT Ver. Mega,"2,215",https://www.cagematch.net/?id=1&nr=372584
588,GLEAT,"Nagoya, Aichi, Japan",Nagoya Club Diamond Hall,2023-09-24,GLEAT G PROWRESTLING Ver. 61 ~ Max Voltage,293,https://www.cagematch.net/?id=1&nr=376687
589,GLEAT,"Tokyo, Japan",Shinjuku FACE,2023-09-20,GLEAT G PROWRESTLING Ver. 60 ~ Max Voltage,359,https://www.cagematch.net/?id=1&nr=376271
590,GLEAT,"Sapporo, Hokkaido, Japan",Sapporo ii-one Stadium,2023-09-17,GLEAT G PROWRESTLING Ver. 59 ~ Max Voltage,265,https://www.cagematch.net/?id=1&nr=376034
591,GLEAT,"Osaka, Japan",Umeda Sky Building Stella Hall,2023-09-09,GLEAT G PROWRESTLING Ver. 58 ~ Max Voltage,238,https://www.cagematch.net/?id=1&nr=375456
592,GLEAT,"Osaka, Japan",Umeda Sky Building Stella Hall,2023-10-21,GLEAT G PROWRESTLING Ver. 62 ~ Burn Your Heart,203,https://www.cagematch.net/?id=1&nr=378432
593,GLEAT,"Tokyo, Japan",Korakuen Hall,2023-10-09,GLEAT Ver. Ex ~ GLEAT vs. Kyoteki,729,https://www.cagematch.net/?id=1&nr=377631
594,GLEAT,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2023-11-23,GLEAT G PROWRESTLING Ver. 66 ~ Burn Your Heart,159,https://www.cagematch.net/?id=1&nr=380635
595,GLEAT,"Fukuoka, Japan",Nishitetsu Hall,2023-11-18,GLEAT G PROWRESTLING Ver. 65 ~ Burn Your Heart,312,https://www.cagematch.net/?id=1&nr=380497
596,GLEAT,"Osaka, Japan",Umeda Sky Building Stella Hall,2023-11-12,GLEAT G PROWRESTLING Ver. 64 ~ Burn Your Heart,241,https://www.cagematch.net/?id=1&nr=379960
597,GLEAT,"Tokyo, Japan",Tokyo FM Hall,2023-11-03,GLEAT G PROWRESTLING Ver. 63 ~ Burn Your Heart,230,https://www.cagematch.net/?id=1&nr=379173
598,GLEAT,"Osaka, Japan",Umeda Sky Building Stella Hall,2023-12-24,GLEAT G PROWRESTLING Ver. 67,260,https://www.cagematch.net/?id=1&nr=383540
599,GLEAT,"Tokyo, Japan",Shinjuku FACE,2023-12-10,GLEAT Ver. EX Face-Off ~ Access 2 TDCH 2023,226,https://www.cagematch.net/?id=1&nr=382281
600,Pro Wrestling FREEDOMS,"Tokyo, Japan",Shin-Kiba 1st RING,2023-01-19,FREEDOMS Reach For The Star 2023,139,https://www.cagematch.net/?id=1&nr=356840
601,Pro Wrestling FREEDOMS,"Tokyo, Japan",Shin-Kiba 1st RING,2023-01-03,FREEDOMS Happy New FREEDOM 2023,278,https://www.cagematch.net/?id=1&nr=356839
602,Pro Wrestling FREEDOMS,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2023-02-25,FREEDOMS Hot Free People 2023,130,https://www.cagematch.net/?id=1&nr=356843
603,Pro Wrestling FREEDOMS,"Tokyo, Japan",Shin-Kiba 1st RING,2023-02-15,"FREEDOMS No Pain, No Gain 2023",123,https://www.cagematch.net/?id=1&nr=356842
604,Pro Wrestling FREEDOMS,"Odawara, Kanagawa, Japan",Odawara Arena,2023-02-04,FREEDOMS FREEDOMS @ Shonan Bellmare vs. YSCC Yokohama Futsal Match,"2,106",https://www.cagematch.net/?id=1&nr=360741
605,Pro Wrestling FREEDOMS,"Tokyo, Japan",Korakuen Hall,2023-02-02,FREEDOMS Go Beyond The Limit 2023,410,https://www.cagematch.net/?id=1&nr=356841
606,Pro Wrestling FREEDOMS,"Tokyo, Japan",Korakuen Hall,2023-03-23,FREEDOMS The Gekokujo 2023,605,https://www.cagematch.net/?id=1&nr=362250
607,Pro Wrestling FREEDOMS,"Chigasaki, Kanagawa, Japan",Chigasaki City General Gymnasium,2023-03-18,FREEDOMS SMC Festa 2023,405,https://www.cagematch.net/?id=1&nr=362337
608,Pro Wrestling FREEDOMS,"Tokyo, Japan",Shin-Kiba 1st RING,2023-03-12,FREEDOMS This Is Our Era 2023,144,https://www.cagematch.net/?id=1&nr=362331
609,Pro Wrestling FREEDOMS,"Osaka, Japan",Hirano Kumin Hall,2023-04-30,FREEDOMS,281,https://www.cagematch.net/?id=1&nr=365516
610,Pro Wrestling FREEDOMS,"Tokyo, Japan",Shin-Kiba 1st RING,2023-04-20,FREEDOMS I'm The Star Of GW! 2023,145,https://www.cagematch.net/?id=1&nr=363368
611,Pro Wrestling FREEDOMS,"Hiroshima, Japan",Hiroshima Industrial Hall West Hall,2023-04-16,FREEDOMS Death Match Festival 2023 In Hiroshima,423,https://www.cagematch.net/?id=1&nr=363956
612,Pro Wrestling FREEDOMS,"Chiba, Japan",2AW Square,2023-04-09,FREEDOMS/2AW VersuS,72,https://www.cagematch.net/?id=1&nr=364734
613,Pro Wrestling FREEDOMS,"Chigasaki, Kanagawa, Japan",Chigasaki Southern Beach Shonan Festival,2023-05-28,FREEDOMS Shonan Festival 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=367862
614,Pro Wrestling FREEDOMS,"Tokyo, Japan",Korakuen Hall,2023-05-25,FREEDOMS Go Hard Or Go Home 2023,328,https://www.cagematch.net/?id=1&nr=366434
615,Pro Wrestling FREEDOMS,"Nishihara, Okinawa, Japan",Okinawa Nishiharacho Sawafuji Mirai Hall,2023-05-14,FREEDOMS Ichariba Chode FREEDOMS 2023,157,https://www.cagematch.net/?id=1&nr=366661
616,Pro Wrestling FREEDOMS,"Tokyo, Japan",Korakuen Hall,2023-05-03,FREEDOMS We Love FREEDOMS! We Are FREEDOMS! 2023,602,https://www.cagematch.net/?id=1&nr=364831
617,Pro Wrestling FREEDOMS,"Tokyo, Japan",Shin-Kiba 1st RING,2023-06-22,"FREEDOMS No Pain, No Gain 2023",141,https://www.cagematch.net/?id=1&nr=368841
